日期,版本,事件Id,事件名称,消息数量,独立用户数
2020-11-15,null,TCharaAssets.tabsChange,我的持仓.标签页切换,174,26
2020-11-15,null,TSacrifice.to,资产重组.跳转,179,20
2020-11-15,null,TDeal.toggleType,交易.切换买卖类型,183,31
2020-11-15,null,Login.onLogin,登陆.登陆,191,90
2020-11-15,null,Subject.doEpsSelect,条目.章节菜单操作,205,57
2020-11-15,null,TIndex.lottery,小圣杯.刮刮乐,206,37
2020-11-15,null,User.to,我的.跳转,217,54
2020-11-15,null,TBid.to,我的委托.跳转,235,32
2020-11-15,null,TICO.to,ICO.跳转,239,17
2020-11-15,null,Subject.changeText,条目.书籍章节输入框改变,239,11
2020-11-15,null,TSacrifice.doSacrifice,资产重组.资产重组,249,29
2020-11-15,null,Search.to,搜索.跳转,251,87
2020-11-15,null,Rakuen.to,超展开.跳转,330,54
2020-11-15,null,Subject.doUpdateCollection,条目.管理收藏,373,71
2020-11-15,null,Search.doSearch,搜索.搜索,379,90
2020-11-15,null,User.tabsChange,我的.标签页切换,402,66
2020-11-15,null,Discovery.to,发现.跳转,424,107
2020-11-15,null,Subject.showManageModel,条目.显示收藏管理,495,78
2020-11-15,null,TDeal.doSubmit,交易.挂单,501,36
2020-11-15,null,TDeal.to,交易.跳转,562,41
2020-11-15,null,Home.to,首页.跳转,565,147
2020-11-15,null,Subject.to,条目.跳转,655,119
2020-11-15,null,Other.start,其他.启动,843,278
2020-11-15,null,TIndex.to,小圣杯.跳转,963,58
2020-11-15,null,TCharaAssets.to,我的持仓.跳转,1100,40
2020-11-15,null,Subject.view,条目.查看,1541,191
2020-11-15,null,Other.view,其他.查看,9350,257
2020-11-16,null,TSacrifice.imageView,资产重组.封面图查看,1,1
2020-11-16,null,Subject.readNoval,条目.阅读轻小说,1,1
2020-11-16,null,PM.doReply,短信.回复短信,1,1
2020-11-16,null,TCharaAssets.onSelectGo,我的持仓.设置前往,1,1
2020-11-16,null,Group.doSearch,小组.页码跳转,1,1
2020-11-16,null,TNew.tabsChange,新番榜单.标签页切换,1,1
2020-11-16,null,Rank.onMonthSelect,排行榜.月选择,1,1
2020-11-16,null,Mine.topRightMenu,我的小组.右上角菜单,1,1
2020-11-16,null,TNew.to,新番榜单.跳转,1,1
2020-11-16,null,TOverview.onSortPress,热门榜单.排序,1,1
2020-11-16,null,Login.onTips,登陆.配置提示,1,1
2020-11-16,null,Timeline.doDelete,时间胶囊.删除时间线,1,1
2020-11-16,null,Group.doJoin,小组.加入,1,1
2020-11-16,null,TTree.alert,资产分析.提醒,1,1
2020-11-16,null,TTemples.to,最近圣殿.跳转,1,1
2020-11-16,null,TOverview.onFilter,热门榜单.筛选,1,1
2020-11-16,null,Award.to,年鉴.跳转,1,1
2020-11-16,null,TSearch.to,人物直达.跳转,1,1
2020-11-16,null,Group.topRightMenu,小组.右上角菜单,1,1
2020-11-16,null,Blog.scrollTo,日志.楼层跳转,1,1
2020-11-16,null,Setting.clear,设置.清除缓存,1,1
2020-11-16,null,TAdvanceBid.alert,买一推荐.提示,1,1
2020-11-16,null,CatalogDetail.doCollect,目录详情.收藏,1,1
2020-11-16,null,ServerStatus.pingAll,网络探针.全部检测,1,1
2020-11-16,null,RakuenSearch.to,帖子搜索.跳转,1,1
2020-11-16,null,Topic.doTranslate,帖子.翻译内容,1,1
2020-11-16,null,UserSetting.origin,个人设置.查看原图,1,1
2020-11-16,null,Mine.to,我的小组.跳转,1,1
2020-11-16,null,Persons.to,制作人员.跳转,1,1
2020-11-16,null,TCharaAssets.doBatchAsk,我的持仓.批量挂单,1,1
2020-11-16,null,LoginV1.onOtherPage,授权登陆.乱逛,1,1
2020-11-16,null,TBid.onSortPress,我的委托.排序,1,1
2020-11-16,null,CatalogDetail.topRightMenu,目录详情.右上角菜单,1,1
2020-11-16,null,Zone.used,空间.历史,2,1
2020-11-16,null,TSacrifice.toggleUsers,资产重组.展开收起董事会,2,1
2020-11-16,null,Character.to,收藏的人物.跳转,2,1
2020-11-16,null,LoginV1.onSuccess,授权登陆.成功,2,2
2020-11-16,null,Mono.topRightMenu,人物.右上角菜单,2,1
2020-11-16,null,Anitama.to,Anitama.跳转,2,1
2020-11-16,null,TIndex.bonusHoliday,小圣杯.节日福利,2,2
2020-11-16,null,Works.toggleList,作品.切换布局,2,1
2020-11-16,null,Character.topRightMenu,收藏的人物.右上角菜单,2,2
2020-11-16,null,TICODeal.imageView,ICO交易.封面图查看,2,2
2020-11-16,null,Topic.setFavor,帖子.设置收藏,3,1
2020-11-16,null,Voices.onFilterSelect,角色.职位选择,3,2
2020-11-16,null,User.onFilterSelect,我的.筛选选择,3,2
2020-11-16,null,Rakuen.onExtraSelect,超展开.项额外点击,3,1
2020-11-16,null,RakuenSearch.selectHistory,帖子搜索.选择历史,3,3
2020-11-16,null,Rakuen.onGroupMenuPress,超展开.小组菜单点击,3,2
2020-11-16,null,Comic.searchImages,漫画.搜索图片,3,2
2020-11-16,null,Tags.tabsChange,标签索引.标签页切换,3,2
2020-11-16,null,Anime.scrollToTop,Anime.到顶,3,2
2020-11-16,null,Friends.sort,好友.排序,3,1
2020-11-16,null,Catalog.next,目录.下一页,3,2
2020-11-16,null,Subject.doEpsLongPress,条目.章节按钮长按,4,3
2020-11-16,null,Topic.topRightMenu,帖子.右上角菜单,4,3
2020-11-16,null,Rank.onFilterSelect,排行榜.筛选选择,4,4
2020-11-16,null,Mono.doCollect,人物.收藏人物,4,2
2020-11-16,null,Setting.logout,设置.退出登陆,4,4
2020-11-16,null,Works.onOrderSelect,作品.排序选择,4,4
2020-11-16,null,Rakuen.topRightMenu,超展开.右上角菜单,4,4
2020-11-16,null,Subject.toggleReverseEps,条目.章节倒序,4,1
2020-11-16,null,Other.deeplink,其他.Linking,4,4
2020-11-16,null,Topic.toggleFilterMe,帖子.与我相关,4,2
2020-11-16,null,TRich.to,番市首富.跳转,4,3
2020-11-16,null,Timeline.say,时间胶囊.新吐槽,4,1
2020-11-16,null,Catalog.toggleType,目录.切换类型,5,2
2020-11-16,null,TSearch.doSearch,人物直达.搜索,5,4
2020-11-16,null,Rating.tabsChange,用户评分.标签页切换,5,2
2020-11-16,null,Tags.to,标签索引.跳转,5,3
2020-11-16,null,Home.doUpdateCollection,首页.管理收藏,5,4
2020-11-16,null,TOverview.tabsChange,热门榜单.标签页切换,5,3
2020-11-16,null,Login.onSelect,登陆.切换域名,5,3
2020-11-16,null,Topic.showFixedTextarea,帖子.显示评论框,5,4
2020-11-16,null,Friends.to,好友.跳转,5,3
2020-11-16,null,Browser.onSelect,索引.类型选择,5,2
2020-11-16,null,TTree.onFilter,资产分析.选择筛选,5,2
2020-11-16,null,Episodes.to,章节.跳转,6,4
2020-11-16,null,Home.showManageModal,首页.显示收藏管理,6,4
2020-11-16,null,Topic.toggleFilterFriends,帖子.好友相关,6,2
2020-11-16,null,Other.theme,其他.切换主题,7,4
2020-11-16,null,Subject.doTranslate,条目.翻译简介,7,2
2020-11-16,null,DiscoveryBlog.tabsChange,全站日志.标签页切换,7,1
2020-11-16,null,Group.prev,小组.上一页,7,3
2020-11-16,null,Browser.onMonthSelect,索引.月选择,7,4
2020-11-16,null,LoginV1.onLogin,授权登陆.登陆,7,6
2020-11-16,null,Blog.to,日志.跳转,7,3
2020-11-16,null,TTree.onTypeSelect,资产分析.选择范围,7,3
2020-11-16,null,Tag.toggleList,用户标签.切换布局,8,2
2020-11-16,null,Works.onFilterSelect,作品.职位选择,8,6
2020-11-16,null,TTrade.changeDistance,K线.间隔,8,4
2020-11-16,null,Calendar.switchLayout,每日放送.切换布局,8,1
2020-11-16,null,Zone.topRightMenu,空间.右上角菜单,8,3
2020-11-16,null,TTrade.to,K线.跳转,8,1
2020-11-16,null,UserTimeline.to,时间线.跳转,8,1
2020-11-16,null,Group.next,小组.下一页,8,3
2020-11-16,null,TAdvanceAuction.to,拍卖推荐.跳转,9,1
2020-11-16,null,TValhall.onSortPress,英灵殿.排序,9,4
2020-11-16,null,TCharaAssets.doBatchSacrifice,我的持仓.批量献祭,9,4
2020-11-16,null,Timeline.onSelectScope,时间胶囊.切换类型,9,4
2020-11-16,null,Subject.doUpdateBookEp,条目.更新书籍章节,9,5
2020-11-16,null,Home.doUpdateNext,首页.更新书籍下一个章节,9,3
2020-11-16,null,Rank.onTypeSelect,排行榜.类型选择,9,9
2020-11-16,null,TSacrifice.rate,资产重组.股息查看,10,4
2020-11-16,null,Comic.searchEps,漫画.搜索章节,10,3
2020-11-16,null,Tag.onOrderSelect,用户标签.排序选择,10,7
2020-11-16,null,TSacrifice.toggleTemples,资产重组.展开收起圣殿板块,10,4
2020-11-16,null,Voices.to,角色.跳转,10,2
2020-11-16,null,Subject.doUpdateNext,条目.更新书籍下一个章节,10,4
2020-11-16,null,Topic.doReply,帖子.回复,10,7
2020-11-16,null,RakuenSearch.doSearch,帖子搜索.搜索,10,7
2020-11-16,null,TTree.onCaculateTypeSelect,资产分析.选择计算类型,11,3
2020-11-16,null,TICODeal.to,ICO交易.跳转,11,6
2020-11-16,null,RakuenSearch.deleteHistory,帖子搜索.删除历史,11,2
2020-11-16,null,Wenku.onSelect,文库.选择,12,3
2020-11-16,null,Search.onLegacySelect,搜索.切换细分类型,12,7
2020-11-16,null,TCharaAssets.topRightMenu,我的持仓.右上角菜单,12,4
2020-11-16,null,Browser.onAirdateSelect,索引.年选择,12,4
2020-11-16,null,Rank.toggleList,排行榜.切换布局,13,5
2020-11-16,null,Tag.onAirdateSelect,用户标签.年选择,14,2
2020-11-16,null,TSacrifice.templeView,资产重组.圣殿图查看,14,6
2020-11-16,null,Character.tabsChange,收藏的人物.标签页切换,15,6
2020-11-16,null,Topic.scrollTo,帖子.楼层跳转,15,7
2020-11-16,null,User.topRightMenu,我的.右上角菜单,16,7
2020-11-16,null,TIndex.bonusWeek,小圣杯.每周分红,16,14
2020-11-16,null,Comic.init,漫画.初始化,16,8
2020-11-16,null,TBid.tabsChange,我的委托.标签页切换,16,4
2020-11-16,null,Rank.doSearch,排行榜.页码跳转,16,3
2020-11-16,null,TDeal.switchIsIce,交易.切换冰山,16,7
2020-11-16,null,Wenku.to,文库.跳转,18,6
2020-11-16,null,Notify.clear,电波提醒.清除,18,16
2020-11-16,null,Mono.imageView,人物.封面图查看,18,5
2020-11-16,null,Notify.to,电波提醒.跳转,18,10
2020-11-16,null,TAdvanceSacrifice.to,献祭推荐.跳转,19,2
2020-11-16,null,TTopWeek.refresh,每周萌王.刷新,20,6
2020-11-16,null,TRich.tabsChange,番市首富.标签页切换,21,8
2020-11-16,null,TAdvance.to,高级分析.跳转,22,11
2020-11-16,null,Characters.to,更多角色.跳转,22,6
2020-11-16,null,TIndex.authSuccess,小圣杯.授权成功,22,18
2020-11-16,null,TSacrifice.changeAmountByMenu,资产重组.菜单改变竞拍数量,22,10
2020-11-16,null,User.onOrderSelect,我的.排序选择,23,9
2020-11-16,null,User.toggleList,我的.布局选择,23,10
2020-11-16,null,Rank.prev,排行榜.上一页,23,8
2020-11-16,null,TAdvanceAsk.to,卖一推荐.跳转,23,7
2020-11-16,null,TSacrifice.toggleExpand,资产重组.展开收起圣殿,24,13
2020-11-16,null,TTree.refresh,资产分析.刷新,24,10
2020-11-16,null,Home.selectGirdSubject,首页.格子布局条目选择,24,5
2020-11-16,null,Rank.onAirdateSelect,排行榜.年选择,25,5
2020-11-16,null,Subject.doUpdateSubjectEp,条目.输入框更新章节,25,11
2020-11-16,null,TIndex.bonusDaily,小圣杯.每日签到,25,18
2020-11-16,null,TIndex.authFail,小圣杯.授权失败,25,5
2020-11-16,null,User.tabsPress,我的.标签页点击,26,2
2020-11-16,null,TAdvanceBid.to,买一推荐.跳转,27,4
2020-11-16,null,Rakuen.tabsChange,超展开.标签页切换,28,12
2020-11-16,null,Home.doEpsSelect,首页.章节菜单操作,29,12
2020-11-16,null,Group.to,小组.跳转,30,10
2020-11-16,null,TICO.tabsChange,ICO.标签页切换,30,9
2020-11-16,null,Timeline.tabsChange,时间胶囊.标签页切换,31,8
2020-11-16,null,Subject.searchEp,条目.搜索源,31,18
2020-11-16,null,Zone.toggleSection,空间.展开分组,32,7
2020-11-16,null,Calendar.to,每日放送.跳转,33,14
2020-11-16,null,UserTimeline.mosaicTilePress,时间线.点击瓷砖,33,4
2020-11-16,null,Login.onTour,登陆.游客访问,35,18
2020-11-16,null,User.onSelectSubjectType,我的.类型选择,35,13
2020-11-16,null,Subject.imageView,条目.封面图查看,37,15
2020-11-16,null,Setting.to,设置.跳转,37,15
2020-11-16,null,TLogs.tabsChange,资金日志.标签页切换,39,7
2020-11-16,null,Subject.doEraseCollection,条目.删除收藏,40,4
2020-11-16,null,TValhall.to,英灵殿.跳转,41,4
2020-11-16,null,Zone.to,空间.跳转,42,10
2020-11-16,null,TDeal.showTime,交易.显示时间,43,9
2020-11-16,null,Search.selectHistory,搜索.选择历史,43,31
2020-11-16,null,TDeal.doCancelAll,交易.一键取消挂单,46,11
2020-11-16,null,TCharaAssets.onSortPress,我的持仓.排序,47,8
2020-11-16,null,Anime.to,Anime.跳转,48,17
2020-11-16,null,Home.doWatchedNextEp,首页.观看下一章节,53,20
2020-11-16,null,Rank.next,排行榜.下一页,54,9
2020-11-16,null,TOverview.to,热门榜单.跳转,55,6
2020-11-16,null,TTopWeek.to,每周萌王.跳转,57,9
2020-11-16,null,Login.to,登陆.跳转,60,28
2020-11-16,null,Home.itemToggleExpand,首页.展开或收起条目,61,17
2020-11-16,null,Login.onError,登陆.错误,61,25
2020-11-16,null,Setting.switch,设置.切换,62,10
2020-11-16,null,TSacrifice.doAuction,资产重组.竞拍,64,17
2020-11-16,null,Timeline.to,时间胶囊.跳转,64,21
2020-11-16,null,Works.to,作品.跳转,65,12
2020-11-16,null,Subject.changeText,条目.书籍章节输入框改变,67,10
2020-11-16,null,Topic.to,帖子.跳转,67,30
2020-11-16,null,TIndex.test,小圣杯.预测股息,71,26
2020-11-16,null,Search.onSelect,搜索.切换类型,71,27
2020-11-16,null,Search.deleteHistory,搜索.删除历史,74,9
2020-11-16,null,TCharaAssets.tabsChange,我的持仓.标签页切换,77,24
2020-11-16,null,TSacrifice.doSacrifice,资产重组.资产重组,78,22
2020-11-16,null,Login.onSuccess,登陆.成功,80,73
2020-11-16,null,Rank.to,排行榜.跳转,82,17
2020-11-16,null,TDeal.doCancel,交易.取消挂单,83,16
2020-11-16,null,TItems.use,我的道具.使用,93,17
2020-11-16,null,Home.tabsChange,首页.标签页切换,96,34
2020-11-16,null,User.to,我的.跳转,101,41
2020-11-16,null,Browser.to,索引.跳转,102,7
2020-11-16,null,Zone.tabsChange,空间.标签页切换,107,17
2020-11-16,null,Anime.onSelect,Anime.选择,115,15
2020-11-16,null,TLogs.to,资金日志.跳转,120,18
2020-11-16,null,TDeal.toggleType,交易.切换买卖类型,120,26
2020-11-16,null,Mono.to,人物.跳转,121,41
2020-11-16,null,TSacrifice.to,资产重组.跳转,125,10
2020-11-16,null,Subject.doEpsSelect,条目.章节菜单操作,141,51
2020-11-16,null,Login.onLogin,登陆.登陆,144,80
2020-11-16,null,Tag.to,用户标签.跳转,151,15
2020-11-16,null,TBid.to,我的委托.跳转,156,23
2020-11-16,null,TICODeal.doSubmit,ICO交易.注资,172,6
2020-11-16,null,TIndex.lottery,小圣杯.刮刮乐,173,37
2020-11-16,null,TICO.to,ICO.跳转,234,16
2020-11-16,null,User.tabsChange,我的.标签页切换,236,49
2020-11-16,null,TDeal.to,交易.跳转,261,36
2020-11-16,null,Rakuen.to,超展开.跳转,267,41
2020-11-16,null,TDeal.doSubmit,交易.挂单,320,35
2020-11-16,null,Search.to,搜索.跳转,335,78
2020-11-16,null,TCharaAssets.to,我的持仓.跳转,348,32
2020-11-16,null,Discovery.to,发现.跳转,385,88
2020-11-16,null,Subject.doUpdateCollection,条目.管理收藏,435,58
2020-11-16,null,Home.to,首页.跳转,456,134
2020-11-16,null,Subject.showManageModel,条目.显示收藏管理,503,66
2020-11-16,null,Search.doSearch,搜索.搜索,509,86
2020-11-16,null,Subject.to,条目.跳转,590,105
2020-11-16,null,Other.start,其他.启动,654,242
2020-11-16,null,TIndex.to,小圣杯.跳转,713,57
2020-11-16,null,Subject.view,条目.查看,1594,160
2020-11-16,null,Other.view,其他.查看,7035,234
2020-11-17,null,Works.topRightMenu,作品.右上角菜单,1,1
2020-11-17,null,TCharaAssets.doBatchSacrifice,我的持仓.批量献祭,1,1
2020-11-17,null,Subject.doEraseCollection,条目.删除收藏,1,1
2020-11-17,null,Topic.setFavor,帖子.设置收藏,1,1
2020-11-17,null,Character.to,收藏的人物.跳转,1,1
2020-11-17,null,Say.to,吐槽.跳转,1,1
2020-11-17,null,TNew.tabsChange,新番榜单.标签页切换,1,1
2020-11-17,null,Assist.copy,辅助登陆.复制,1,1
2020-11-17,null,Mono.doEraseCollect,人物.取消收藏人物,1,1
2020-11-17,null,RakuenSetting.switch,超展开设置.切换,1,1
2020-11-17,null,Group.doBye,小组.退出,1,1
2020-11-17,null,Login.onTips,登陆.配置提示,1,1
2020-11-17,null,Topic.doDeleteReply,帖子.删除回复,1,1
2020-11-17,null,TTree.alert,资产分析.提醒,1,1
2020-11-17,null,User.tabsPress,我的.标签页点击,1,1
2020-11-17,null,Blog.doReply,日志.回复,1,1
2020-11-17,null,Anitama.to,Anitama.跳转,1,1
2020-11-17,null,Works.onOrderSelect,作品.排序选择,1,1
2020-11-17,null,TTrade.changeDistance,K线.间隔,1,1
2020-11-17,null,Setting.reset,设置.恢复默认设置,1,1
2020-11-17,null,Anime.scrollToTop,Anime.到顶,1,1
2020-11-17,null,CatalogDetail.doCollect,目录详情.收藏,1,1
2020-11-17,null,ServerStatus.pingAll,网络探针.全部检测,1,1
2020-11-17,null,TIndex.bonusHoliday,小圣杯.节日福利,1,1
2020-11-17,null,Rakuen.topRightMenu,超展开.右上角菜单,1,1
2020-11-17,null,Topic.doTranslate,帖子.翻译内容,1,1
2020-11-17,null,Subject.doUpdateNext,条目.更新书籍下一个章节,1,1
2020-11-17,null,Login.onSelect,登陆.切换域名,1,1
2020-11-17,null,UserTimeline.to,时间线.跳转,1,1
2020-11-17,null,TTree.onTypeSelect,资产分析.选择范围,1,1
2020-11-17,null,CatalogDetail.topRightMenu,目录详情.右上角菜单,1,1
2020-11-17,null,TICODeal.imageView,ICO交易.封面图查看,1,1
2020-11-17,null,TSacrifice.imageView,资产重组.封面图查看,2,2
2020-11-17,null,Topic.topRightMenu,帖子.右上角菜单,2,2
2020-11-17,null,TCharaAssets.onSelectGo,我的持仓.设置前往,2,1
2020-11-17,null,User.onFilterSelect,我的.筛选选择,2,1
2020-11-17,null,Blog.topRightMenu,日志.右上角菜单,2,2
2020-11-17,null,Rakuen.onGroupMenuPress,超展开.小组菜单点击,2,2
2020-11-17,null,Timeline.doDelete,时间胶囊.删除时间线,2,1
2020-11-17,null,TTemples.to,最近圣殿.跳转,2,1
2020-11-17,null,Home.doUpdateCollection,首页.管理收藏,2,2
2020-11-17,null,Say.doSay,吐槽.新吐槽,2,1
2020-11-17,null,TSearch.to,人物直达.跳转,2,2
2020-11-17,null,Works.toggleList,作品.切换布局,2,1
2020-11-17,null,Tag.onMonthSelect,用户标签.月选择,2,1
2020-11-17,null,Other.deeplink,其他.Linking,2,2
2020-11-17,null,TCharaAssets.doBatchAsk,我的持仓.批量挂单,2,1
2020-11-17,null,DiscoveryBlog.prev,全站日志.上一页,2,1
2020-11-17,null,Subject.doEpsLongPress,条目.章节按钮长按,3,3
2020-11-17,null,Catalog.toggleType,目录.切换类型,3,1
2020-11-17,null,TSearch.doSearch,人物直达.搜索,3,3
2020-11-17,null,Rakuen.onExtraSelect,超展开.项额外点击,3,2
2020-11-17,null,Home.doEpsLongPress,首页.章节按钮长按,3,1
2020-11-17,null,Blog.scrollTo,日志.楼层跳转,3,3
2020-11-17,null,Setting.clear,设置.清除缓存,3,3
2020-11-17,null,Group.next,小组.下一页,3,3
2020-11-17,null,Character.tabsChange,收藏的人物.标签页切换,3,3
2020-11-17,null,Rank.doSearch,排行榜.页码跳转,3,3
2020-11-17,null,Rating.toggleFilter,用户评分.切换类型,3,1
2020-11-17,null,Timeline.onSelectScope,时间胶囊.切换类型,4,3
2020-11-17,null,Zone.tabsPress,空间.标签页点击,4,1
2020-11-17,null,TTopWeek.refresh,每周萌王.刷新,4,3
2020-11-17,null,Browser.onMonthSelect,索引.月选择,4,4
2020-11-17,null,Home.showManageModal,首页.显示收藏管理,4,4
2020-11-17,null,Catalog.to,目录.跳转,4,2
2020-11-17,null,Persons.to,制作人员.跳转,4,1
2020-11-17,null,Browser.onSelect,索引.类型选择,4,3
